# SCAN_PARAMETERS
# scan_start: 2025-08-08T23:52:07.557284
# download_threshold: 10000, max_file_size_gb: 5.0, rate_limit_delay: 1.5, max_workers: 4
# target_extensions: .bin,.caffemodel,.coreml,.dlc,.ggjt,.ggmf,.ggml,.gguf,.h5,.keras,.llamafile,.mar,.mlmodel,.onnx,.pb,.pkl,.pt,.pt2,.pth,.ptl,.safetensors,.tflite
# output_format: error log
# END_PARAMETERS
repo_id,filename,error_type,reason,timestamp
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00021-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:04.756871
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,model-00007-of-000008.safetensors,file_too_large,File size 8.2GB exceeds limit,2025-08-09T00:02:05.730135
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00022-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:06.456983
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00023-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:08.197321
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00024-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:09.851345
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00025-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:11.525831
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00026-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:13.189035
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00027-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:14.907468
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00028-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:16.601147
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00029-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:18.267316
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00030-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:19.988760
google-t5/t5-11b,pytorch_model.bin,file_too_large,File size 42.1GB exceeds limit,2025-08-09T00:02:21.521227
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00031-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:21.728769
google-t5/t5-11b,tf_model.h5,file_too_large,File size 42.1GB exceeds limit,2025-08-09T00:02:23.088320
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00032-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:23.420211
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00033-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:25.082018
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00034-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:26.755257
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00035-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:28.457827
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00036-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:30.146493
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00037-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:31.830226
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00038-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:33.540654
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00039-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:36.523130
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00040-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:38.237094
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00041-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:39.935775
Lightricks/LTX-Video,ltx-video-2b-v0.9.1.safetensors,file_too_large,File size 5.3GB exceeds limit,2025-08-09T00:02:40.601576
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00042-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:41.624983
Lightricks/LTX-Video,ltx-video-2b-v0.9.5.safetensors,file_too_large,File size 5.9GB exceeds limit,2025-08-09T00:02:42.140542
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00043-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:43.295399
Lightricks/LTX-Video,ltx-video-2b-v0.9.safetensors,file_too_large,File size 8.7GB exceeds limit,2025-08-09T00:02:43.707681
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00044-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:44.989229
Lightricks/LTX-Video,ltxv-13b-0.9.7-dev-fp8.safetensors,file_too_large,File size 14.6GB exceeds limit,2025-08-09T00:02:45.243136
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00045-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:46.645590
Lightricks/LTX-Video,ltxv-13b-0.9.7-dev.safetensors,file_too_large,File size 26.6GB exceeds limit,2025-08-09T00:02:46.830052
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00046-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:48.352786
Lightricks/LTX-Video,ltxv-13b-0.9.7-distilled-fp8.safetensors,file_too_large,File size 14.6GB exceeds limit,2025-08-09T00:02:48.394317
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00047-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:50.055403
Lightricks/LTX-Video,ltxv-13b-0.9.7-distilled.safetensors,file_too_large,File size 26.6GB exceeds limit,2025-08-09T00:02:51.558993
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00048-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:51.808392
Lightricks/LTX-Video,ltxv-13b-0.9.8-dev-fp8.safetensors,file_too_large,File size 14.6GB exceeds limit,2025-08-09T00:02:53.096808
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00049-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:53.489748
Lightricks/LTX-Video,ltxv-13b-0.9.8-dev.safetensors,file_too_large,File size 26.6GB exceeds limit,2025-08-09T00:02:54.639869
meta-llama/Llama-4-Scout-17B-16E-Instruct,model-00050-of-00050.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:02:55.197819
Lightricks/LTX-Video,ltxv-13b-0.9.8-distilled-fp8.safetensors,file_too_large,File size 14.6GB exceeds limit,2025-08-09T00:02:56.216552
Lightricks/LTX-Video,ltxv-13b-0.9.8-distilled.safetensors,file_too_large,File size 26.6GB exceeds limit,2025-08-09T00:02:57.788230
Lightricks/LTX-Video,ltxv-2b-0.9.6-dev-04-25.safetensors,file_too_large,File size 5.9GB exceeds limit,2025-08-09T00:02:59.328413
Lightricks/LTX-Video,ltxv-2b-0.9.6-distilled-04-25.safetensors,file_too_large,File size 5.9GB exceeds limit,2025-08-09T00:03:01.012880
Lightricks/LTX-Video,ltxv-2b-0.9.8-distilled.safetensors,file_too_large,File size 5.9GB exceeds limit,2025-08-09T00:03:04.139549
MahmoodLab/UNI2-h,pytorch_model.bin,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:23.222135
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,model-00001-of-000004.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T00:03:38.773979
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,model-00002-of-000004.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T00:03:40.346872
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,model-00003-of-000004.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T00:03:41.913940
black-forest-labs/FLUX.1-schnell,ae.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:43.384491
deepseek-ai/DeepSeek-Coder-V2-Lite-Instruct,model-00004-of-000004.safetensors,file_too_large,File size 5.2GB exceeds limit,2025-08-09T00:03:43.650967
black-forest-labs/FLUX.1-schnell,flux1-schnell.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:45.065293
black-forest-labs/FLUX.1-schnell,text_encoder/model.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:46.749077
black-forest-labs/FLUX.1-schnell,text_encoder_2/model-00001-of-00002.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:48.439767
crynux-ai/sdxl-turbo,unet/diffusion_pytorch_model.fp16.safetensors,file_too_large,File size 9.6GB exceeds limit,2025-08-09T00:03:49.052805
black-forest-labs/FLUX.1-schnell,text_encoder_2/model-00002-of-00002.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:50.147701
crynux-ai/sdxl-turbo,unet/diffusion_pytorch_model.safetensors,file_too_large,File size 9.6GB exceeds limit,2025-08-09T00:03:50.628063
black-forest-labs/FLUX.1-schnell,transformer/diffusion_pytorch_model-00001-of-00003.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:51.839027
black-forest-labs/FLUX.1-schnell,transformer/diffusion_pytorch_model-00002-of-00003.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:53.511357
black-forest-labs/FLUX.1-schnell,transformer/diffusion_pytorch_model-00003-of-00003.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:55.306728
black-forest-labs/FLUX.1-schnell,vae/diffusion_pytorch_model.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:03:56.995104
playgroundai/playground-v2.5-1024px-aesthetic,playground-v2.5-1024px-aesthetic.fp16.safetensors,file_too_large,File size 6.5GB exceeds limit,2025-08-09T00:04:15.183774
playgroundai/playground-v2.5-1024px-aesthetic,playground-v2.5-1024px-aesthetic.safetensors,file_too_large,File size 12.9GB exceeds limit,2025-08-09T00:04:16.752981
playgroundai/playground-v2.5-1024px-aesthetic,unet/diffusion_pytorch_model.bin,file_too_large,File size 9.6GB exceeds limit,2025-08-09T00:04:30.747522
playgroundai/playground-v2.5-1024px-aesthetic,unet/diffusion_pytorch_model.safetensors,file_too_large,File size 9.6GB exceeds limit,2025-08-09T00:04:35.416538
deepseek-ai/DeepSeek-R1,model-00163-of-000163.safetensors,file_too_large,File size 6.1GB exceeds limit,2025-08-09T00:05:09.749715
google/gemma-2-2b-it,model-00001-of-00002.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:05:49.032362
google/gemma-2-2b-it,model-00002-of-00002.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:05:50.764688
crynux-network/sdxl-turbo,unet/diffusion_pytorch_model.fp16.safetensors,file_too_large,File size 9.6GB exceeds limit,2025-08-09T00:06:03.559170
meta-llama/Meta-Llama-3-8B,model-00001-of-00004.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:06:29.072113
meta-llama/Meta-Llama-3-8B,model-00002-of-00004.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:06:30.755785
meta-llama/Meta-Llama-3-8B,model-00003-of-00004.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:06:32.437536
meta-llama/Meta-Llama-3-8B,model-00004-of-00004.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:06:34.122047
meta-llama/Meta-Llama-3-8B,original/consolidated.00.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:06:35.777985
stabilityai/stable-diffusion-xl-refiner-1.0,sd_xl_refiner_1.0.safetensors,file_too_large,File size 5.7GB exceeds limit,2025-08-09T00:06:53.910444
stabilityai/stable-diffusion-xl-refiner-1.0,sd_xl_refiner_1.0_0.9vae.safetensors,file_too_large,File size 5.7GB exceeds limit,2025-08-09T00:06:55.452807
stabilityai/stable-diffusion-xl-refiner-1.0,unet/diffusion_pytorch_model.safetensors,file_too_large,File size 8.4GB exceeds limit,2025-08-09T00:07:01.804197
deepseek-ai/deepseek-coder-6.7b-base,model-00001-of-00002.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T00:07:04.561838
bartowski/Llama-3.2-3B-Instruct-GGUF,Llama-3.2-3B-Instruct-f16.gguf,file_too_large,File size 6.0GB exceeds limit,2025-08-09T00:07:05.821797
deepseek-ai/deepseek-coder-6.7b-base,pytorch_model-00001-of-00002.bin,file_too_large,File size 9.3GB exceeds limit,2025-08-09T00:07:07.742358
mistralai/Mistral-7B-v0.1,model-00001-of-00002.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:07:10.038373
mistralai/Mistral-7B-v0.1,model-00002-of-00002.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:07:11.723083
mistralai/Mistral-7B-v0.1,pytorch_model-00001-of-00002.bin,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:07:13.406528
mistralai/Mistral-7B-v0.1,pytorch_model-00002-of-00002.bin,hash_extraction_failed,Could not extract hash using any method,2025-08-09T00:07:15.085125
moonshotai/Kimi-K2-Instruct,model-10-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:07:52.759776
moonshotai/Kimi-K2-Instruct,model-11-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:07:54.328813
moonshotai/Kimi-K2-Instruct,model-12-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:07:55.888006
moonshotai/Kimi-K2-Instruct,model-13-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:07:57.452648
moonshotai/Kimi-K2-Instruct,model-14-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:07:59.014818
moonshotai/Kimi-K2-Instruct,model-15-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:00.632528
moonshotai/Kimi-K2-Instruct,model-16-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:02.194607
moonshotai/Kimi-K2-Instruct,model-17-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:03.755483
moonshotai/Kimi-K2-Instruct,model-18-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:05.318123
moonshotai/Kimi-K2-Instruct,model-19-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:06.883176
moonshotai/Kimi-K2-Instruct,model-2-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:08.454146
moonshotai/Kimi-K2-Instruct,model-20-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:10.022752
moonshotai/Kimi-K2-Instruct,model-21-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:11.585725
moonshotai/Kimi-K2-Instruct,model-22-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:13.154933
moonshotai/Kimi-K2-Instruct,model-23-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:14.725056
Comfy-Org/HiDream-I1_ComfyUI,split_files/diffusion_models/hidream_e1_1_bf16.safetensors,file_too_large,File size 31.9GB exceeds limit,2025-08-09T00:08:15.404775
moonshotai/Kimi-K2-Instruct,model-24-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:16.328751
Comfy-Org/HiDream-I1_ComfyUI,split_files/diffusion_models/hidream_e1_full_bf16.safetensors,file_too_large,File size 31.9GB exceeds limit,2025-08-09T00:08:16.984561
moonshotai/Kimi-K2-Instruct,model-25-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:17.933404
Comfy-Org/HiDream-I1_ComfyUI,split_files/diffusion_models/hidream_i1_dev_bf16.safetensors,file_too_large,File size 31.9GB exceeds limit,2025-08-09T00:08:19.836849
moonshotai/Kimi-K2-Instruct,model-26-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:20.775286
Comfy-Org/HiDream-I1_ComfyUI,split_files/diffusion_models/hidream_i1_dev_fp8.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:21.506968
moonshotai/Kimi-K2-Instruct,model-27-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:22.311678
Comfy-Org/HiDream-I1_ComfyUI,split_files/diffusion_models/hidream_i1_fast_bf16.safetensors,file_too_large,File size 31.9GB exceeds limit,2025-08-09T00:08:23.200645
moonshotai/Kimi-K2-Instruct,model-28-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:23.888883
Comfy-Org/HiDream-I1_ComfyUI,split_files/diffusion_models/hidream_i1_fast_fp8.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:24.789403
moonshotai/Kimi-K2-Instruct,model-29-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:25.432108
Comfy-Org/HiDream-I1_ComfyUI,split_files/diffusion_models/hidream_i1_full_fp16.safetensors,file_too_large,File size 31.9GB exceeds limit,2025-08-09T00:08:26.361306
moonshotai/Kimi-K2-Instruct,model-3-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:26.994515
Comfy-Org/HiDream-I1_ComfyUI,split_files/diffusion_models/hidream_i1_full_fp8.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:27.927661
moonshotai/Kimi-K2-Instruct,model-30-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:28.526398
moonshotai/Kimi-K2-Instruct,model-31-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:30.088030
moonshotai/Kimi-K2-Instruct,model-32-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:31.625703
Comfy-Org/HiDream-I1_ComfyUI,split_files/text_encoders/llama_3.1_8b_instruct_fp8_scaled.safetensors,file_too_large,File size 8.5GB exceeds limit,2025-08-09T00:08:32.896548
moonshotai/Kimi-K2-Instruct,model-33-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:33.195828
moonshotai/Kimi-K2-Instruct,model-34-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:34.734600
moonshotai/Kimi-K2-Instruct,model-35-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:36.303591
moonshotai/Kimi-K2-Instruct,model-36-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:37.926542
moonshotai/Kimi-K2-Instruct,model-37-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:39.469866
moonshotai/Kimi-K2-Instruct,model-38-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:41.007221
moonshotai/Kimi-K2-Instruct,model-39-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:42.551304
moonshotai/Kimi-K2-Instruct,model-4-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:44.090932
moonshotai/Kimi-K2-Instruct,model-40-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:45.637200
moonshotai/Kimi-K2-Instruct,model-41-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:47.174157
moonshotai/Kimi-K2-Instruct,model-42-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:48.707854
moonshotai/Kimi-K2-Instruct,model-43-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:51.557161
moonshotai/Kimi-K2-Instruct,model-44-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:53.099273
moonshotai/Kimi-K2-Instruct,model-45-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:54.629141
moonshotai/Kimi-K2-Instruct,model-46-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:56.165399
moonshotai/Kimi-K2-Instruct,model-47-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:57.716164
moonshotai/Kimi-K2-Instruct,model-48-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:08:59.255564
moonshotai/Kimi-K2-Instruct,model-49-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:09:00.796389
moonshotai/Kimi-K2-Instruct,model-5-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:09:02.331103
moonshotai/Kimi-K2-Instruct,model-50-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:09:03.979144
moonshotai/Kimi-K2-Instruct,model-51-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:09:05.509169
moonshotai/Kimi-K2-Instruct,model-52-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:09:07.051187
moonshotai/Kimi-K2-Instruct,model-53-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:09:08.586357
moonshotai/Kimi-K2-Instruct,model-54-of-61.safetensors,file_too_large,File size 15.9GB exceeds limit,2025-08-09T00:09:10.118308
